Name,Website,CareersPage
"BREITNER Abfüllanlagen GmbH","breitner.de","https://breitner-abfuellanlagen.de/karriere/"
"BRIGHT","bright-testing.de","https://bright-jobs.de/#job-section"
"BROCKHAUS Group","brockhaus.com","https://www.brockhaus.com/karriere/"
"BROCK Kehrtechnik GmbH","brock-kehrtechnik.de","https://www.brock-kehrtechnik.de/karriere#stellenangebote"
"Brother Industrial EMEA","brother-industrial.com","https://brother-industrial-com.jobs.personio.de/?language=en"
"Brother Machine Tools Europe","global.brother",""
"BRT HARTNER","eggersmann-recyclingtechnology.com","https://www.eggersmann-group.com/karriere/"
"Brückner Servtec","brueckner-servtec.com","https://jobs.brueckner-group.com/brueckner-servtec/go/Stellenmarkt-Br%C3%BCckner-Servtec/5489801/"
"Bruns Umwelt- und Entsorgungstechnik GmbH & Co. KG","bruns-umwelttechnik.de","https://bruns-umwelttechnik.de/karriere"
"B+S Engineering GmbH","bs-eng.de","https://www.bs-eng.de/karriere"
"Bücker & Essing GmbH","buecker-essing.de","https://www.buecker-essing.de/karriere/jobs/"
"Bühler Technologies GmbH","buehler-technologies.com","https://www.buehler-technologies.com/unternehmen/karriere"
"bullmer GmbH","bullmer.de","https://www.bullmer.de/karriere/"
"Bültmann GmbH","bueltmann.com","https://www.bueltmann.com/stellenangebote.html"
"BU Power Systems","bu-power.com","https://bu-power.com/de/unternehmen/karriere/"
"Burghardt + Schmidt GmbH","b-s-germany.de","https://b-s-germany.de/karriere/"
"Büttner Energie- und Trocknungstechnik GmbH","buettner-energy-dryer.com","https://www.buettner-energy-dryer.com/de/unternehmen/karriere"
"C6 Composite Tooling GmbH","c6-tooling.de","https://www.c6-tooling.de/en/company/career/"
"Calpeda Pumpen Vertrieb GmbH","calpeda.de",""
"Carl Benzinger GmbH - Drehmaschinen","benzinger.de","https://benzinger.de/de/unternehmen/stellenangebote-maschinenbau-pforzheim.html"
"CASSEL Inspection","cassel-inspection.com","https://www.cassel-inspection.com/careers"
"C. Christophel GmbH","christophel.com","https://www.christophel.com/karriere-jobs-und-ausbildungen/"
"Centec GmbH","centec.de","https://www.centec.de/company/jobs/"
"CEROBEAR GmbH","cerobear.com","https://www.cerobear.com/contact/jobs/"
"CE-SYS Engineering GmbH","ce-sys-engineering.de","https://www.photech-luftreinigung.com/karriere-und-weiterbildung/"
"CFT GmbH - Compact Filter Technic","cft-gmbh.de","https://cft-gmbh.de/de/karriere"
"C. Gerhardt GmbH & Co. KG","gerhardt.de","https://www.gerhardt.de/de/unternehmen/jobs/"
"Christian Maier GmbH & Co. KG","maier-heidenheim.com","https://maier-heidenheim.com/karriere/"
"Christian Pfeiffer Maschinenfabrik GmbH","christianpfeiffer.com","https://www.christianpfeiffer.com/en/career/#Jobboard-EN"
"Christ Packing Systems GmbH & Co. KG","christ-ps.com","https://www.christ-karriere.de/stellenangebote-christ-packing-systems"
"Chriwa Wasseraufbereitungstechnik GmbH","chriwa-group.com","https://www.chriwa-group.com/group/karriere"
"Citizen Machinery Europe GmbH","citizen.de","https://www.citizen.de/unternehmen/karriere"
"CLARK Europe","clarkmheu.com","https://clarkmheu.com/de/unternehmen/karriere/stellenangebote-der-clark-europe-gmbh"
"Clean-Lasersysteme GmbH","cleanlaser.de","https://www.cleanlaser.de/de/karriere/"
"COLLIN Lab & Pilot Solutions","collin-solutions.com","https://www.collin-solutions.com/karriere/"
"Collomix","collomix.com","https://www.collomix.com/de-de/unternehmen/karriere/stellenanzeigen_uebersicht"
"Combitherm GmbH","combitherm.de","https://www.combitherm.de/karriere/"
"comemso electronics GmbH","comemso.com","https://comemso.com/career/"
"compact Kältetechnik GmbH","compact-kaeltetechnik.de","https://www.compact-kaeltetechnik.de/de/karriere/offene-stellen/"
"Construx-Weckenmann","construx.eu","https://jobs.construx.eu/en/jobs/"
"Contexo GmbH","contexo-automation.de",""
"Cool Compact Kühlgeräte GmbH","coolcompact.de",""
"Corr24 GmbH","corr24.com",""
"CPT Tools Germany","cpt-werkzeuge.de",""
"CRACO GmbH","craco.de",""
"CVS engineering GmbH","cvs-eng.de",""
"DAMBACH Lagersysteme GmbH & Co. KG","dambach-lagersysteme.de",""
"Darda GmbH - Demolition Technology","darda.de",""
"DAYTON PROGRESS GmbH","daytonprogress.de",""
"db-matik AG","db-matik.de",""
"DELIMON GmbH","bijurdelimon.com",""
"DESOI GmbH","desoi.de",""
"Deublin GmbH","deublin.eu",""
"Deuschle Spindel-Service GmbH #SPNDLBUILDER","spindelservice.de",""
"Diamond Tooling Systems - DTS GmbH","diamond-toolingsystems.com",""
"Diebold Goldring-Werkzeugfabrik","hsk.com",""
"DIENST Packsystems","dienst-packsystems.de",""
"Digatron Power Electronics,Germany","digatron.com",""
"DILEB Maschinenbau GmbH & Co. KG","dileb.de",""
"DIL Engineering GmbH","dil-engineering.com",""
"DI MATTEO Group","dimatteo.de",""
"DIMOS Maschinenbau GmbH","dimos-maschinenbau.de",""
"DINSE GmbH","dinse.eu",""
"Dipl.-Ing. Schindler & Wagner GmbH & Co KG","schiwa.de",""
"DN Solutions Europe","dn-solutions.com",""
"Domino Laser GmbH","domino-printing.com",""
"Doosan Machine Tools Europe GmbH","doosanmachinetools.com",""
"dopa diamond tools - Developing Efficiency","dopa-diatools.com",""
"Dorstener Drahtwerke","dorstener-drahtwerke.de",""
"Dr. Boy GmbH & Co. KG","dr-boy.de",""
"DREHMO GmbH","drehmo.com",""
"DREI BOND GmbH","dreibond.de",""
"Dreistern GmbH & Co. KG","dreistern.com",""
"Dr. Fritsch Group","dr-fritsch.de",""
"Dr. Thiedig GmbH & Co KG","thiedig.com",""
"Druckguss Service Deutschland GmbH","dgs-hl.de",""
"DST Dauermagnet-SystemTechnik GmbH","mag-couplings.com",""
"DÜCHTING PUMPEN Maschinenfabrik GmbH & Co","duechting.com",""
"Duerr Technik","duerr-technik.eu",""
"DUMA-BANDZINK GmbH","duma-bandzink.com",""
"DÜPERTHAL Sicherheitstechnik GmbH & Co. KG","dueperthal.com",""
"Düspohl Maschinenbau GmbH","duespohl.com",""
"DWT Pipetools GmbH Germany","dwt-pipetools.com",""
"DyeMansion","dyemansion.com",""
"DYNAJET GmbH","dyna-jet.com",""
"EBAWE Anlagentechnik GmbH","ebawe.de",""
"ebro","ebro.com",""
"EBS Ink Jet Systeme GmbH","ebs-inkjet.de",""
"ECHLE Hartstahl GmbH","echle-hartstahl.de",""
"Ecoroll AG Werkzeugtechnik","ecoroll.de",""
"EDUR-Pumpenfabrik Eduard Redlien GmbH & Co. KG","edur.com",""
"EFCO Maschinenbau GmbH","efco-dueren.de",""
"Efficient Energy GmbH","efficient-energy.de",""
"EHRT Maschinenbau GmbH & Co. KG","ehrt.de",""
"EISELE GmbH","eisele.eu",""
"Eisenmann GmbH","eisenmann.com",""
"EKATO SYSTEMS GmbH","ekato.com",""
"Eloma GmbH","eloma.com",""
"Elried","elried.de",""
"ELTRA","eltra.com",""
"ematec AG","ematec.de",""
"EMDE Automation GmbH","emde.de",""
"EMDE Bohrtechnik","emde-bohrtechnik.de",""
"EMKON automation GmbH","emkon-automation.com",""
"Emmerthaler Apparatebau GmbH","emmapp.de",""
"EMW filtertechnik GmbH","emw.de",""
"EMZ Elektromaschinenzentrale GmbH","emz.de",""
"enders GmbH","enders.pro",""
"ENGINIUS GmbH","enginius.de",""
"ENGIRO GmbH","engiro.com",""
"ENTEX Rust & Mitschke GmbH","entex.de",""
"EnviroFALK PharmaWaterSystems GmbH","envirofalk-pharma.com",""
"EP Ehrler Prüftechnik Engineering GmbH","ep-e.com",""
"ErgoPack Deutschland GmbH","ergopack.com",""
"Erhard Muhr GmbH","muhr.com",""
"ERICHSEN GmbH & Co. KG","erichsen.de",""
"Erich Utsch AG","utsch.com","https://www.utsch.com/Unternehmen/Karriere/Offene-Stellen/"
"Erkat","erkat.de",""
"Erlenbach GmbH","erlenbach.com","https://www.erlenbach.de/karriere"
"ERMAFA Sondermaschinen- und Anlagenbau GmbH","ermafa.de","https://ermafa-sondermaschinen.jobs.personio.de/"
"EROWA Deutschland","erowa.com","https://www.erowa.com/de/service/karriere"
"ERWEKA GmbH","erweka.com","https://www.verder-scientific.com/careers/portal//?filter[client_id][]=30"
"ESAU & HUEBER GmbH","esau-hueber.de","https://www.esau-hueber.de/karriere"
"esb Burbach & Bender GmbH & Co. KG","esb-siegen.de","https://www.esb-siegen.de/karriere/aktuelle-stellenangebote/"
"ES System GMBH","espipesystem.de",""
"ETU Automation & Robotik GmbH","etugmbh.com","https://etugmbh.com/jobs/jobsnew.php"
"eurammon","eurammon.com","https://eurammon.com/case-study"
"EUROBEND","eurobend.com","https://www.eurobend.com/work-with-us/"
"EuroBLECH","euroblech.com","https://rxglobal.com/event-jobs"
"EURODRILL GmbH","eurodrill.de","https://eurodrill.de/karriere"
"eurolaser","eurolaser.com","https://www.eurolaser.com/de/unternehmen/karriere"
"EUROPRESS Umwelttechnik GmbH","europress-umwelttechnik.de","https://www.europress-umwelttechnik.de/de/kontakt/karriere/"
"EUtech Scientific Engineering GmbH","eutech-scientific.de","https://www.eutech-scientific.de/company/career/"
"Evac Train","evac-train.com",""
"Evoguard GmbH","evoguard.com","https://www.evoguard.com/en/career.php"
"Evosys Laser GmbH","evosys-laser.de","https://karriere.evosys-laser.de/de"
"exeron GmbH","exeron.de","https://www.exeron.de/de/Karriere"
"EXPERT-TÜNKERS GmbH","expert-tuenkers.de",""
"EXPRESSO Deutschland GmbH & Co. KG","expresso.de","https://www.expresso.de/karriere/"
"extrutec group","extrutec-gmbh.de","https://www.extrutec-gmbh.de/karriere/"
"FAHRION - FAR BEYOND PRECISION","fahrion.de","https://www.fahrion.de/karriere.html"
"Fastener Fair Global","fastenerfairglobal.com",""
"FAUDI GmbH","faudi.de","https://www.faudi.de/ueber-uns/karriere/"
"FAWEMA GmbH","fawema.com","https://fawema.com/jobangebote/"
"Fecken-Kirfel","fecken-kirfel.de","https://karriere.fecken-kirfel.de/#jobs"
"Feige FILLING GmbH","feige.com","https://www.feige.com/de/karriere/einstiegsmoeglichkeiten/"
"Feinwerktechnik Otto Harrandt GmbH","harrandt.com","https://harrandt.com/de/karriere"
"FELDER GMBH Löttechnik","felder.de","https://www.felder.de/unternehmen/Karriere.html"
"FELUWA Pumpen GmbH,Germany","feluwa.com",""
"Fessmann GmbH und Co KG","fessmann.com","https://karriere.fessmann.com/jobs/"
"FHR Anlagenbau GmbH","fhr.biz","https://jobs.fhr.de/"
"FIMA Maschinenbau GmbH","fima.de","https://www.fima.de/karriere"
"Findling Wälzlager GmbH","findling.com","https://www.findling.com/unternehmen/karriere/berufserfahrene"
"FireDos GmbH","firedos.com","https://www.firedos.com/company/career"
"Fischer Panda GmbH","onefischerpanda.com",""
"fischer Werkzeug- und Formenbau GmbH","fischerwerkzeugbau.de","https://www.fischer.group/de-de/karriere/stellenangebote"
"FiWaRec Valves & Regulators GmbH & Co. KG","fiwarec.de","https://fiwarec.de/de/karriere/stellenangebote.html"
"FIXTURE TECH","fixture-tech.com","https://fixture-tech.com/ueber-uns/#karriere"
"F & K DELVOTEC Bondtechnik GmbH","fkdelvotec.com","https://www.fkdelvotec.com/karriere/stellenangebote"
"FlexiCAM","flexicam.com",""
"Flow Waterjet Europe","flowwaterjet.com","https://www.flowwaterjet.com/about/our-company/careers"
"FLT Automation GmbH","fibro-laepple.de","https://www.flt-automation.de/karriere/stellenanzeigen/"
"Fluid Solutions","fluid-solutions.de",""
"FLUX Pumps / FLUX-GERÄTE GMBH","flux-pumps.com","https://karriere.flux-pumps.com/stellenangebote.html"
"FMB Maschinenbaugesellschaft mbH & Co. KG","fmb-machinery.com","https://fmb-machinery.com/job/elektroniker-m-w-d-betriebstechnik/"
"FOGTEC Fire Protection","fogtec-international.com","https://fogtec-international.com/en/career/vacancy/fogtec-brandschutz.html"
"FRENGER SYSTEMEN BV Heiz- und Kühltechnik GmbH","frenger.de","https://frenger.de/jobs-karriere"
"Freund Maschinenfabrik GmbH & Co. KG","freund-germany.com","https://www.freund.eu/karriere.html"
"FRICKE Abfülltechnik GmbH & Co. KG","frickedosing.com","https://www.frickedosing.com/karriere/"
"FRIEDRICH KOCKS GmbH & Co KG","kocks.de","https://www.kocks.de/en/careers/"
"FrigorTec","frigortec.com","https://www.frigortec.com/karriere"
"FRITSCH Milling and Sizing","fritsch.de","https://www.fritsch.de/ueber-uns/job-portal/"
"Fritz Barthel Armaturen GmbH & Co. KG","barthel-armaturen.de","https://www.barthel-armaturen.de/de/jobs/"
"FRT Metrology","camtek.com",""
"FSM Frankenberger GmbH & Co.KG","fsm-umwelt.de","https://fsm-umwelt.de/de/unternehmen/karriere"
"FST GmbH","fstweb.de","https://www.fstweb.de/ueber/karriere"
"FUHR GmbH & Co. KG","fuhr-wire.com","https://www.fuhr-wire.com/en/company/careers/"
"FUJI EUROPE CORPORATION GmbH","fuji-euro.de","https://www.calumet.de/company/karriere"
"F. Zimmermann GmbH","f-zimmermann.com","https://www.f-zimmermann.com/karriere/#stellenangebote"
"Gabler Thermoform GmbH & Co. KG","gabler-thermoform.com","https://www.gabler-thermoform.com/careers/"
"Garant Maschinenhandel GmbH","garant-maschinen.de","https://www.garant.wh.group/en/career/"
"Garlock GmbH - Europe","garlockeurope.com","https://garlock-karriere.de/jobs-en/"
"GearTec AG","geartecag.com","https://www.geartecag.com/de/der-firmenverbund/karriere.html"
"Gebr. Rieger + Co. KG","rr-rieger.com","https://rr-rieger.com/karriere/"
"GEFA Processtechnik GmbH","gefa.com","https://karriere.gefa.com/#jobs"
"GEFASOFT Automatisierung und Software GmbH","gefasoft.com","https://www.gefasoft.com/karriere/stellenangebot/initiativbewerbung-m-w-d.html"
"Genkinger GmbH","genkinger.de","https://www.genkinger.de/de/karriere/stellenangebote"
"geo-konzept GmbH","geo-konzept.de","https://geo-konzept.de/ueber-geo-konzept/karriere/"
"Georg Sahm GmbH & Co. KG","sahmwinder.com","https://www.sahmwinder.com/career#c483"
"Gerlach Maschinenbau GmbH","gerlach-machinery.com",""
"GERNEP GmbH","gernep.de","https://www.gernep.de/unternehmen/karriere-und-ausbildung/"
"GFH GmbH","gfh-gmbh.de","https://gfh-gmbh.de/unternehmen/stellenangebote/"
"Gino AG","gino-ag.com","https://www.gino-ag.com/de/karriere/jobboerse/"
"Glaeser Group","glaeser-group.com","https://glaeser-group.com/de/karriere-2/"
"GLAMA Maschinenbau GmbH","glama.de",""
"GL Gießerei Lößnitz GmbH","giesserei-loessnitz.de","https://giesserei-loessnitz.de/de/jobs"
"Global Industrial Relocation Network - GIRN","girnetwork.com",""
"Gmeinder Getriebe","gmeinder.com",""
"Gneuss","gneuss.com",""
"Goracon Systemtechnik GmbH","goracon.de",""
"GÖTTFERT Werkstoff-Prüfmaschinen GmbH","goettfert.de",""
"Götz Maschinenbau GmbH & Co.KG","goetz-maschinenbau.de",""
"Gräbener Maschinentechnik GmbH & Co. KG","graebener.com",""
"GREIF-VELOX","greif-velox.com",""
"Griptech Attachments,camera and weighing systems","griptech.eu",""
"GROB GmbH Antriebstechnik","grob-antriebstechnik.de",""
"GROSS GmbH","gross-gmbh.eu",""
"GSR Ventiltechnik GmbH & Co. KG","ventiltechnik.de",""
"GUNT","gunt.de",""
"Günther Maschinenbau GmbH","guenther-maschinenbau.de",""
"Gurtner Baumaschinen AG","gurtner-baumaschinen.ch",""
"Gustav Wolf GmbH","gustav-wolf.de",""
"GWP Gesellschaft für Werkstoffprüfung mbH","gwp.eu",""
"GYS GmbH","gys-schweissen.com",""
"HAANE welding systems","haane.de",""
"HAAS Recycling-Systems","haas-recycling.de",""
"Habermann Aurum Pumpen","habermann-aurum-pumpen.de",""
"HAFNER Pneumatik Krämer GmbH & Co. KG","hafner-pneumatik.de",""
"Haitian International Germany GmbH","haitianinter.com",""
"HALDRUP GmbH - Field Research","haldrup.net",""
"Halton Germany","halton.de",""
"Hamburg Dresdner Maschinenfabriken GmbH","h-d-m.com",""
"HAMMANN GmbH","comprex.de",""
"HÄNDLE GmbH Maschinen und Anlagenbau","haendle.com",""
"Handtmann Maschinenvertrieb GmbH & Co. KG","handtmann.com",""
"Hänsel Processing GmbH","haensel-processing.de",""
"Hartmann & König Stromzuführungs AG","hukag.com",""
"Hassia-Redatron GmbH","hassia-redatron.de",""
"Hastamat Verpackungstechnik","hastamat.com",""
"Hauhinco Maschinenfabrik GmbH & Co. KG","hauhinco.de",""
"HBS Bolzenschweiss-Systeme GmbH & Co. KG","hbswelding.systems",""
"HDG - Verpackungsmaschinen GmbH","hdg-packaging.com",""
"HEATEN","heaten.com",""
"HEB Hydraulik-Elementebau GmbH","heb-zyl.com",""
"HECHT Technologie GmbH","hecht.eu",""
"Heck & Becker GmbH & Co. KG","heck-becker.com",""
"HEDRICH GmbH","hedrich.com",""
"Hegewald & Peschke","hegewald-peschke.de",""
"H+E Group I HAGER + ELSÄSSER","he-water.group",""
"Heiber + Schröder Maschinenbau GmbH","heiber-schroeder.com",""
"heimatec GmbH","heimatec.com",""
"Heinen GmbH & Co. KG","heinen.biz",""
"HEINKEL | Part of De Dietrich Process Systems","heinkel.com",""
"Heinrich Kuper GmbH","kuper.de",""
"HELL Gravure Systems","hell-gravure-systems.com",""
"H+E Logistik GmbH","helogistik.de",""
"HEMO GmbH","hemo-gmbh.de",""
"Henkelhausen GmbH & Co. KG","henkelhausen.de",""
"Henning GmbH & Co. KG","henning-gmbh.de",""
"Herbert Dammann GmbH","dammann-technik.de",""
"Herborner Pumpen","herborner-pumpen.com",""
"Herco Wassertechnik GmbH - Wasseraufbereitung / Water Treatment","hercowater.com",""
"Hermann Bilz GmbH & Co KG","hermann-bilz.de",""
"Heru Werkzeugbau GmbH & Co. KG","heru-werkzeugbau.de",""
"HERZOG GmbH Braiding machines","herzog-online.com",""
"H. F. Meyer Maschinenbau GmbH & Co. KG","hfmeyer.de",""
"H&G Entsorgungssysteme GmbH","hg-systems.com",""
"HG GRIMME SysTech GmbH","hg-grimme.de",""
"H&H Klebetechnologie","hh-klebetechnologie.de",""
"Hiab Germany GmbH","hiab.com",""
"Hiller separation & process","hillerzentri.de",""
"Himmelwerk Hoch- und Mittelfrequenzanlagen GmbH","himmelwerk.com",""
"Hinderer + Mühlich","hinderer-muehlich.com",""
"Hinterkopf GmbH","hinterkopf.de",""
"Hirth Engines GmbH","hirthengines.com",""
"HITEC ZANG GmbH","hitec-zang.de",""
"H.I.T. Maschinenbau GmbH + Co. KG","hit-maschinenbau.de",""
"HNP Mikrosysteme GmbH","hnp-mikrosysteme.de",""
"Höfelmeyer Waagen GmbH","hoefelmeyer.de",""
"HOFMANN GmbH - Road Marking Systems","hofmannmarking.de",""
"Hofmann Maschinen- und Anlagenbau GmbH","hofmannmaschinen.com",""
"Hofmann & Vratny OHG","hofmann-vratny.de",""
"Hohner Maschinenbau GmbH","hohner-postpress.com",""
"holac Maschinenbau GmbH","holac.de",""
"Holtec GmbH & Co. KG","holtec.de",""
"HOLZ automation GmbH","holz-automation.de",""
"HOLZER GmbH","holzer-gmbh.com",""
"Hommel GmbH","hommel-gruppe.de",""
"Hommel+Keller Präzisionswerkzeuge GmbH","hommel-keller.de",""
"Horizon GmbH","horizon.de",""
"hpl-Neugnadenfelder Maschinenfabrik GmbH","hpl-group.de",""
"HST Group | HS-Technik","hst.group",""
"H&T ProduktionsTechnologie GmbH","ht-pt.com",""
"HTT energy GmbH","htt.de",""
"HÜBERS Verfahrenstechnik Maschinenbau GmbH","huebers.de",""
"Hüdig Celle","huedig.de",""
"Hüller Hille GmbH","hueller-hille.com",""
"HURCO Werkzeugmaschinen GmbH","hurco.de",""
"HÜRNER Schweisstechnik GmbH","huerner.de",""
"Hydrotechnik GmbH","hydrotechnik.com",""
"IAS GmbH","ias-induction.com",""
"IBAU HAMBURG","ibauhamburg.de",""
"ibg NDT Technology","ibgndt.com",""
"IBL Metallhandel & Sägeservice GmbH","ibl-raimund.de",""
"ICE Europe - International Converting Exhibition","ice-x.com",""
"ICS Cool Energy GmbH","icscoolenergy.com",""
"IDEAL-Werk C.+E. Jungeblodt GmbH + Co.KG","ideal-werk.com",""
"IEM FörderTechnik","iem.eu",""
"IFA Technology GmbH","ifa-technology.net",""
"IFW - Institut für Fertigungstechnik und Werkzeugmaschinen","uni-hannover.de",""
"IKN GmbH","ikn.eu",""
"IMS Group GmbH","ims-robotics.de",""
"IMSTec GmbH","imstec.de",""
"Inductoheat Europe","inductoheat.eu",""
"Indunorm Bewegungstechnik GmbH","indunorm.eu",""
"Industrie-Partner GmbH","ip-coswig.de",""
"INERTEC Soldering Solutions","inertec.de",""
"INGENERIC High-precision micro-optics","ingeneric.com",""
"InLine Hydraulik GmbH","inlinehydraulik.com",""
"INMATEC GaseTechnologie GmbH & Co. KG","inmatec.com",""
"InnoLas Laser GmbH","innolas-laser.com",""
"Innolite GmbH","innolite.de",""
"innomatec Leak Test Solutions","innomatec.de",""
"innovatiQ GmbH + Co KG","innovatiq.com",""
"iNOEX","inoex.de",""
"Inotec GmbH","inotecgmbh.de",""
"Institute of Product Engineering at KIT","kit.edu",""
"Institut für Produktionsmanagement,Technologie und Werkzeugmaschinen - PTW","tu-darmstadt.de",""
"Institut für Regelungstechnik der RWTH Aachen University","rwth-aachen.de",""
"INTEC Engineering GmbH","intec-energy.de",""
"Intega GmbH","intega.com",""
"INTERTEX Maschinenbau GmbH","intertex.biz",""
"INVENT Umwelt- und Verfahrenstechnik AG","invent-uv.de",""
"IPE - Institut für Produkt Engineering","uni-due.de",""
"ISEKI-Maschinen GmbH","iseki.de",""
"ISIMAT GmbH Siebdruckmaschinen","isimat.com",""
"J.A. Becker & Söhne GmbH & Co. KG","jab-becker.de",""
"Jagenberg Converting Solutions","jagenberg-converting.com",""
"JAT - Jenaer Antriebstechnik GmbH","jat-gmbh.de",""
"JBT Alco-food-machines GmbH","alco-food.com",""
"JCB Deutschland","jcb.com",""
"Johannes Hübner Giessen","huebner-giessen.com",""
"Jörg Wappler Werkzeugmaschinen OHG","wappler-werkzeugmaschinen.de",""
"JP Industrieanlagen GmbH","jp-industrieanlagen.de",""
"Jürgen Löhrke GmbH","loehrke.com",""
"KAGEMA Industrieausrüstungen GmbH","kagema.com",""
"Kaiser Process and Belt Technology GmbH","kaiser-pbt.de",""
"Kama GmbH","kama.info",""
"KAMAT GmbH & Co. KG","kamat.de",""
"Kammerer Gewindetechnik GmbH & Co. KG","kammerer-gewinde.de",""
"Kärcher Futuretech","karcher-futuretech.com",""
"Kärcher Industrial Vacuuming GmbH","kaercher.com",""
"Karl Bruckner GmbH","karlbruckner.de",""
"Karl Georg Stahlherstellungs- und Verarbeitungs GmbH","karl-georg.de",""
"Karl Heesemann Maschinenfabrik GmbH & Co. KG","heesemann.com",""
"Karl Menzel Maschinenfabrik","menzel-maschinenbau.de",""
"Karl Roll GmbH & Co. KG","karl-roll.de",""
"Karl Schüssler GmbH & Co KG","k-schuessler.de",""
"Kawasaki Gas Turbine Europe GmbH","kawasaki-gasturbine.de",""
"KBK Antriebstechnik GmbH","kbk-antriebstechnik.de",""
"Kdesign","kdesign-web.de",""
"Keil Anlagenbau GmbH & Co. KG","keil-anlagenbau.de",""
"Kelch GmbH","kelch.de",""
"KEM Küppers Elektromechanik GmbH","kem-kueppers.com",""
"KEMROC","kemroc.com",""
"KERN-DEUDIAM Diamantwerkzeuge und Maschinen GmbH","kern-deudiam.de",""
"Kern GmbH","kerngmbh.de",""
"KERN & SOHN GmbH","kern-sohn.com",""
"Kerres Anlagensysteme GmbH","kerres-group.de",""
"K+G Wetter GmbH","kgwetter.de",""
"KIC Krones","kic-krones.com",""
"Kilian Tiefbohren GmbH","tiefbohren.eu",""
"Kinshofer GmbH","kinshofer.com",""
"Klinkhammer Intralogistics GmbH","klinkhammer.com",""
"KLOSE Industrial Service","kl-worldwide.com",""
"KMA Umwelttechnik GmbH","kma-filter.de",""
"KMS Automation GmbH","kms-automation.de",""
"KMU LOFT Cleanwater SE","klc-cleanwater.de",""
"Knauf PFT GmbH & Co. KG","pft.net",""
"Knuerr GmbH","knuerr.com",""
"Knuth Werkzeugmaschinen GmbH","knuth.com",""
"KOBOLD Messring GmbH","kobold.com",""
"Koch Group","kochtechnology.de",""
"KOCH Industrieanlagen GmbH","koch-roboter.de",""
"KOCH Solutions GmbH","koch-solutions.com",""
"KOHLER Maschinenbau GmbH","kohler-germany.com",""
"kolb Cleaning Technology GmbH","kolb-ct.com",""
"Kolb Design Technology GmbH & Co. KG","kolb-technology.com",""
"KOMAGE Gellner Maschinenfabrik KG","komage.de",""
"Konrad Busche GmbH & Co.KG","busche-online.de",""
"KPG Rotating Solutions","kpg-rs.de",""
"Krah","krah.net",""
"KREISEL GmbH & Co. KG","kreisel.eu",""
"KREYENBORG GmbH & Co. KG","kreyenborg.com",""
"Krifft & Zipsner GmbH","krifft-zipsner.de",""
"KROLL & ZILLER GmbH & Co.KG","kroll-ziller.com",""
"KRONEN GmbH - Food Processing Technology","kronen.eu",""
"KRÖNING – Automation","kroening-dohna.de",""
"Krüger & Salecker Maschinenbau GmbH & Co. KG","kruegersalecker.com",""
"KS Control GmbH","kssr.de",""
"KSI Filtertechnik GmbH","ksi.eu",""
"KSK","ksk-skt.de",""
"k-tech Konstruktion Automation Produktion GmbH","k-tech.de",""
"KTI-Plersch Kältetechnik GmbH","kti-plersch.com",""
"KÜBLER GmbH Energiesparende Hallenheizungen","kuebler-hallenheizungen.de",""
"KÜHME Armaturen GmbH","kuehme.de",""
"KÜHNEZUG German Cranes GmbH","kuhnezug.com",""
"KÜNKEL WAGNER Germany GmbH","kuenkel-wagner.com",""
"Kunzmann Maschinenbau GmbH","kunzmann-fraesmaschinen.de",""
"Küpper-Weisser","boschung.com",""
"KURIS Spezialmaschinen GmbH","kuris.de",""
"K. Walter - Plating and Processes","kwalter.de",""
"Laetus","laetus.com",""
"Langguth GmbH","langguth.com",""
"LANG Technik GmbH","lang-technik.de",""
"Laubinger + Rickmann GmbH & Co. KG","laubinger-rickmann.de",""
"Lavatec Laundry Technology GmbH","lavatec.com",""
"LEANTECHNIK AG","leantechnik.com",""
"Lebbing automation & drives GmbH","lebbing.com",""
"Leonhard Breitenbach GmbH","breitenbach.de",""
"LEUSCH GmbH Industriearmaturen","leusch.de",""
"LIEDER Holding GmbH","robotfoodtech.com",""
"Linseis Thermal Analysis","linseis.com",""
"Lock Drives // Lock Antriebstechnik","lockdrives.com",""
"Loibl Förderanlagen","loibl-group.com",""
"Lotzer & Mühlenbruch","lm-pumps.com",""
"LPW Reinigungssysteme GmbH","lpw-cleaning.com",""
"L&R Kältetechnik GmbH & Co.KG","lr-kaelte.de",""
"LR Pure Systems GmbH","lr-puresystems.com",""
"LTG Aktiengesellschaft","ltg.de",""
"Luedecke GmbH","luedecke.de",""
"LUKAS Hydraulik GmbH","lukas.com",""
"MÄDLER","maedler.de",""
"MAE. Group","mae-group.com",""
"MAFAC - E. Schwarz GmbH & Co. KG","mafac.com",""
"Magnetbau Schramme GmbH & Co. KG","magnetbau-schramme.de",""
"MAIROTEC","mairotec.com",""
"MAKA Systems GmbH","maka.com",""
"MakerVerse","makerverse.com",""
"Mall + Herlan GmbH","mall-herlan.de",""
"Mankenberg GmbH","mankenberg.com",""
"MARK Compressors","mark-compressors.com",""
"Martin Christ Gefriertrocknungsanlagen GmbH","martinchrist.de",""
"MARTIN LOHSE GmbH","lohse-gmbh.de",""
"MartinSystems","martinsystems.eu",""
"Maschinenbau Dahme GmbH","mb-dahme.de",""
"Maschinenfabrik Johann Leimbach GmbH","johann-leimbach.com",""
"Maschinenfabrik Mönninghoff","moenninghoff.de",""
"MasterMover GmbH","master-mover.de",""
"M.A.T. Malmedie Antriebstechnik GmbH","malmedie.com",""
